ImageId,EncodedPixels
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,50490 9 50999 14 51509 18 52020 20 52530 23 53039 27 53548 31 54059 33 54570 35 55082 35 55593 37 56104 38 56615 40 57127 41 57638 42 58149 44 58660 45 59171 47 59682 48 60194 49 60705 50 61217 51 61729 51 62241 51 62753 51 63264 52 63776 52 64288 52 64799 53 65310 55 65821 56 66332 58 66842 61 67353 62 67865 63 68377 64 68889 64 69401 64 69913 64 70424 65 70936 65 71448 65 71959 66 72471 66 72982 67 73494 67 74006 67 74518 67 75030 67 75542 67 76054 67 76566 67 77078 67 77590 67 78101 68 78613 68 79126 67 79638 67 80150 67 80663 65 81176 64 81688 64 82200 64 82713 62 83225 62 83737 62 84249 62 84762 61 85274 61 85786 60 86299 58 86812 57 87324 57 87837 56 88350 55 88862 54 89375 53 89888 51 90400 50 90913 49 91426 47 91939 45 92452 43 92965 42 93479 39 93994 36 94507 35 95022 31 95535 29 96049 25 96563 21 97077 17 97591 12 98105 8 98619 3
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,252261 5 252771 10 253283 12 253794 15 254306 16 254817 19 255329 21 255841 22 256353 24 256864 26 257376 27 257888 28 258399 30 258911 31 259422 33 259934 34 260446 35 260958 36 261470 36 261982 37 262493 38 263005 38 263517 38 264029 39 264540 40 265053 39 265565 39 266077 39 266589 38 267101 38 267613 38 268125 38 268638 36 269150 36 269662 36 270175 34 270687 34 271200 33 271712 32 272225 31 272738 30 273251 28 273764 27 274276 26 274789 24 275302 21 275817 12 276331 5
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,91023 11 91532 17 92043 20 92554 25 93065 28 93577 29 94089 31 94600 33 95112 34 95623 36 96135 37 96647 37 97159 38 97671 38 98183 38 98694 39 99206 39 99717 41 100227 43 100738 44 101250 44 101762 45 102275 44 102789 42 103302 42 103814 42 104327 41 104839 41 105350 42 105862 42 106375 41 106887 40 107399 40 107912 38 108424 38 108936 37 109449 36 109961 35 110474 34 110986 34 111499 32 112011 32 112523 31 113036 29 113548 28 114060 27 114572 26 115085 23 115597 22 116110 20 116623 17 117137 13 117650 10 118165 4
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,178623 9 179130 18 179640 25 180151 29 180662 31 181173 33 181684 36 182196 37 182707 39 183219 41 183730 43 184242 44 184753 46 185265 47 185776 49 186288 49 186799 51 187311 51 187823 51 188335 52 188847 52 189360 51 189872 52 190384 52 190897 50 191409 50 191921 50 192433 49 192946 48 193458 48 193971 47 194463 7 194484 46 194973 19 194998 43 195483 22 195512 41 195991 29 196026 39 196502 30 196541 35 197013 35 197053 34 197524 38 197566 33 198035 42 198079 31 198547 75 199058 52 199112 22 199570 51 199627 18 200082 52 200144 12 200593 54 201105 56 201617 57 202128 60 202640 61 203152 62 203663 64 204175 65 204687 65 205199 66 205710 67 206222 68 206734 69 207245 71 207757 72 208269 73 208781 74 209293 75 209805 75 210317 76 210829 76 211341 76 211853 76 212366 75 212879 74 213392 73 213905 72 214418 71 214932 69 215445 68 215959 67 216472 66 216985 65 217499 63 218015 59 218529 57 219043 55 219556 54 220069 53 220583 51 221096 50 221609 48 222123 46 222636 45 223150 42 223663 40 224177 38 224691 35 225204 33 225719 30 226233 27 226748 1 226751 2 226755 16 227270 11 227784 8
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,129462 6 129972 11 130484 12 130995 13 131505 16 132016 17 132524 21 133034 23 133545 24 134056 25 134568 25 135079 26 135591 26 136103 26 136614 27 137126 24 137638 20 137659 1 138151 17 138663 16 139175 15 139687 15 140200 13 140712 13 141224 12 141735 12 142247 11 142759 10 143272 9 143784 9 144296 10 144808 14 145321 24 145832 29 146343 32 146854 34 147365 37 147876 39 148388 40 148899 42 149410 44 149922 44 150434 45 150945 46 151457 47 151968 48 152480 49 152992 49 153503 51 154015 51 154527 52 155040 51 155552 51 156064 51 156577 50 157089 50 157601 49 158113 49 158625 48 159138 47 159650 47 160162 46 160674 46 161186 46 161698 46 162210 45 162722 45 163234 44 163747 43 164260 41 164773 39 165287 36 165801 34 166315 31 166830 27 167343 25 167857 23 168370 21 168882 20 169395 18 169907 17 170420 1 170423 2 170426 9 170939 2 170943 2
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,187899 5 188410 6 188921 8 189431 10 189942 11 190453 12 190964 13 191476 13 191987 14 192499 14 193010 15 193522 15 194034 15 194546 15 195058 15 195570 15 196082 15 196595 14 197107 14 197619 14 198131 14 198643 14 199156 13 199668 13 200182 11 200694 11 201207 10 201719 10 202232 9 202744 8 203257 7 203771 5 204284 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,47231 2 47749 5 48268 6 48787 6 49306 7 49825 7 49844 3 50344 7 50362 5 50863 8 50880 7 51382 8 51399 8 51901 8 51918 9 52420 8 52437 10 52939 9 52956 11 53458 10 53475 12 53977 11 53994 13 54496 12 54513 13 55015 14 55031 15 55534 31 56053 32 56572 32 57091 33 57610 33 58129 33 58648 34 59167 34 59686 34 60205 34 60724 34 61244 33 61763 33 62282 32 62801 32 63320 31 63839 31 64359 30 64878 30 65397 30 65917 29 66437 28 66956 29 67475 30 67995 30 68514 31 69034 31 69553 32 70073 31 70593 31 71112 32 71632 32 72152 32 72672 32 73192 31 73712 31 74232 30 74752 30 75271 31 75310 5 75791 31 75827 9 76310 31 76346 11 76829 48 77348 48 77867 49 78386 49 78905 49 79424 50 79942 51 80461 52 80979 53 81492 59 82010 60 82529 60 83048 60 83567 60 84086 60 84606 59 85125 59 85645 58 86164 58 86684 57 87203 56 87723 55 88242 55 88762 53 89281 53 89801 52 90321 51 90840 51 91359 51 91879 50 92398 51 92918 51 93437 52 93957 51 94476 53 94996 53 95515 55 96035 55 96554 57 97074 56 97593 57 98113 57 98632 58 99151 58 99671 58 100190 58 100709 59 101229 59 101748 60 102267 61 102786 61 103306 61 103826 61 104346 60 104867 59 105388 57 105908 57 106428 57 106949 56 107469 55 107990 54 108511 53 109031 53 109551 53 110071 53 110591 53 111111 54 111631 54 112151 54 112671 54 113190 56 113710 56 114230 56 114750 56 115269 57 115789 57 116309 56 116828 57 117348 56 117868 55 118387 56 118907 56 119426 56 119945 57 120465 56 120984 57 121504 57 122024 57 122544 56 123063 57 123582 57 124102 57 124623 55 125143 55 125664 35 125704 14 126184 33 126226 12 126705 31 126746 12 127224 29 127268 10 127745 24 127789 10 128264 22 128310 9 128784 20 128830 10 129303 18 129350 7 129825 12 129871 4 130346 12 130391 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117815 4 118333 6 118852 7 119371 7 119890 7 120409 8 120928 8 121447 8 121966 8 122485 9 123004 9 123523 9 124042 9 124561 10 125080 10 125599 10 126118 10 126637 10 127156 10 127675 10 128194 10 128713 9 129232 9 129751 9 130270 9 130790 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24935 11 25452 14 25969 17 26487 19 27004 22 27522 23 28040 24 28558 26 29076 27 29595 27 30113 28 30632 28 31151 28 31669 29 32188 28 32707 28 33227 26 33746 25 34265 24 34784 23 35304 21 35823 19 36343 17 36862 15 37382 12 37902 9 38425 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117326 8 117843 13 118361 15 118879 16 119397 18 119915 20 120434 20 120953 21 121472 22 121991 22 122509 23 123028 24 123547 24 124066 24 124584 25 125103 25 125622 25 126141 25 126661 23 127180 23 127699 23 128218 22 128737 22 129256 21 129775 21 130295 19 130816 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,6796 8 7313 12 7831 14 8350 15 8868 17 9387 17 9905 19 10424 20 10943 20 11461 22 11980 23 12499 23 13018 23 13537 23 14056 24 14575 23 15094 23 15613 23 16132 23 16652 21 17171 20 17690 20 18209 20 18728 19 19247 18 19766 18 20285 17 20804 16 21324 14 21843 14 22363 12 22882 11 23402 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,28090 5 28604 14 29121 19 29638 21 30156 23 30674 25 31192 26 31711 26 32229 27 32748 27 33266 27 33785 27 34303 27 34822 26 35341 25 35860 25 36379 23 36898 22 37417 21 37936 20 38455 19 38974 18 39493 17 40013 15 40532 14 41053 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46265 12 46782 18 47300 21 47818 23 48336 25 48854 26 49373 26 49892 26 50410 27 50929 27 51448 27 51967 26 52486 26 53005 25 53525 22 54044 21 54565 18 55086 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,8379 4 8896 8 9414 10 9933 11 10452 12 10971 13 11489 14 12008 15 12527 15 13046 15 13565 16 14084 16 14603 17 15123 16 15642 16 16162 15 16681 16 17201 15 17720 16 18240 15 18760 14 19279 14 19798 14 20317 14 20837 13 21356 13 21876 12 22395 12 22914 12 23434 10 23955 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,63410 7 63926 12 64444 14 64962 16 65480 18 65999 18 66517 20 67035 21 67554 21 68073 22 68591 23 69110 23 69628 24 70147 24 70666 24 71185 24 71705 23 72224 23 72743 23 73262 23 73781 23 74301 22 74820 22 75339 22 75859 20 76378 20 76898 18 77417 17 77936 17 78456 15 78976 14 79495 13 80015 11 80536 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,88 4 605 8 1124 8 1643 7 2163 6 2683 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,93030 2 93545 10 94063 13 94581 15 95099 17 95618 18 96137 19 96656 19 97174 21 97694 20 98213 21 98732 21 99251 22 99771 22 100290 22 100809 22 101328 22 101848 22 102367 22 102887 21 103406 20 103926 19 104447 17 104967 16 105487 14 106008 11 106530 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20910 4 21427 9 21945 11 22462 15 22981 16 23500 17 24001 6 24018 19 24518 10 24537 21 25036 12 25056 21 25554 14 25575 21 26073 15 26094 22 26592 16 26613 22 27111 16 27131 23 27629 19 27649 25 28148 45 28667 45 29186 45 29705 46 30225 45 30744 45 31263 45 31782 45 32302 43 32822 42 33341 42 33860 42 34380 21 34403 16 34899 20 34924 13 35419 19 35445 10 35939 18 35967 3 36459 16 36979 15 37499 14 38019 12 38541 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,49961 7 50478 11 50995 14 51512 17 52030 19 52548 20 53067 20 53585 21 54103 22 54621 23 55140 23 55658 24 56177 24 56695 24 57214 24 57733 23 58251 24 58770 23 59289 22 59808 21 60327 21 60846 20 61365 20 61884 19 62403 19 62922 18 63442 17 63961 16 64481 14 65000 13 65520 11 66040 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,128 23 646 26 1165 26 1684 26 2203 26 2723 25 3243 24 3762 24 4282 23 4802 21 5321 21 5841 19 6361 18 6881 16 7402 13 7922 11 8443 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,126252 4 126769 9 127287 11 127805 13 128324 14 128843 14 129363 14 129883 13 130402 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,112251 2 112764 18 113281 24 113798 28 114317 29 114835 31 115353 33 115872 33 116391 34 116910 34 117428 35 117947 35 118466 35 118986 34 119505 34 120024 33 120544 31 121064 29 121585 26 122108 19 122638 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,81146 6 81663 11 82181 14 82700 15 83218 17 83737 17 84255 18 84774 19 85293 19 85812 19 86331 20 86850 20 87369 20 87888 20 88408 19 88927 18 89446 17 89952 5 89965 17 90467 14 90483 18 90984 35 91501 37 92018 38 92536 37 93055 34 93573 33 94092 32 94611 32 95130 31 95649 31 96168 31 96687 31 97207 30 97727 29 98246 29 98766 27 99286 26 99805 26 100325 24 100845 22 101366 19 101886 16 102408 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,166 16 684 19 1203 20 1722 20 2242 19 2761 20 3281 19 3800 20 4320 19 4840 19 5359 20 5879 20 6398 20 6918 20 7437 20 7957 19 8477 18 8996 17 9516 16 10036 15 10556 13 11076 12 11596 10 12116 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,57789 13 58307 16 58825 18 59343 20 59861 22 60379 23 60898 23 61416 25 61935 25 62453 26 62972 26 63491 26 64010 25 64529 25 65049 23 65568 22 66087 20 66607 18 67127 15 67648 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,89476 8 89993 13 90511 15 91029 17 91548 18 92066 20 92585 21 93103 23 93622 24 94141 25 94660 25 95179 26 95698 26 96218 26 96737 26 97257 26 97776 26 98295 26 98815 25 99335 24 99854 24 100374 23 100894 22 101413 22 101933 21 102453 20 102972 19 103493 16 104013 15 104533 13 105055 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,35512 8 36029 12 36547 14 37065 16 37583 18 38102 18 38620 20 39139 20 39658 20 40176 21 40695 21 41213 23 41732 22 42250 23 42769 23 43288 23 43807 23 44326 23 44845 22 45364 21 45883 20 46403 18 46922 16 47443 12 47966 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,63020 1 63535 9 64052 13 64570 15 65089 16 65608 16 66126 18 66645 18 67163 20 67682 20 68201 20 68720 20 69239 20 69758 20 70277 20 70796 20 71315 20 71834 21 72353 21 72872 21 73391 20 73910 20 74429 20 74948 20 75467 20 75986 20 76505 20 77024 20 77543 19 78062 19 78582 18 79101 17 79620 17 80139 17 80659 15 81178 15 81697 14 82217 12 82737 10 83258 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,226 28 744 30 1263 31 1781 32 2300 32 2820 31 3339 31 3859 30 4378 30 4897 30 5416 30 5935 30 6455 29 6975 28 7494 28 8013 28 8533 26 9052 26 9572 24 10091 24 10610 23 11130 21 11649 21 12169 19 12689 17 13209 15 13729 12 14249 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,113918 1 114433 9 114950 12 115467 15 115985 16 116503 18 117021 19 117539 20 118057 21 118575 22 119093 23 119611 24 120128 26 120646 27 121165 27 121682 29 122201 29 122719 30 123238 30 123757 34 124275 40 124794 43 125313 44 125832 46 126351 47 126871 47 127390 48 127910 47 128429 48 128948 48 129468 47 129989 45 130519 34 131041 28
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,29307 8 29825 12 30343 16 30861 19 31380 20 31899 22 32418 23 32938 22 33457 23 33976 23 34496 23 35015 23 35534 23 36053 24 36572 23 37092 23 37611 22 38130 22 38650 20 39169 20 39689 18 40209 16 40729 14 41249 11 41771 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,84845 12 85362 16 85881 19 86399 21 86917 24 87436 25 87955 25 88474 27 88993 27 89512 27 90031 27 90550 27 91070 26 91589 26 92109 25 92629 24 93149 22 93668 21 94189 19 94709 17 95230 14 95752 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,53203 12 53719 18 54236 22 54754 24 55272 27 55790 29 56308 31 56826 32 57345 33 57864 34 58383 34 58901 36 59421 35 59940 35 60459 35 60979 35 61498 34 62018 33 62538 32 63057 31 63577 30 64097 28 64618 24 65139 21 65660 17 66183 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24167 10 24683 16 25200 20 25717 23 26235 24 26753 26 27272 27 27790 28 28309 28 28827 29 29345 30 29864 30 30383 30 30902 30 31420 31 31939 31 32458 31 32977 30 33496 30 34016 28 34535 28 35054 27 35574 25 36093 25 36613 22 37133 20 37653 18 38174 13 38698 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,79698 6 80215 11 80732 16 81251 18 81769 20 82288 22 82806 24 83325 25 83845 25 84364 26 84883 27 85402 27 85922 26 86441 26 86961 25 87480 25 88000 24 88520 22 89040 20 89560 18 90081 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,113450 7 113967 11 114485 14 115003 16 115521 19 116039 21 116557 23 117076 24 117594 25 118113 26 118632 27 119151 28 119670 28 120189 29 120709 28 121228 28 121747 28 122267 28 122787 27 123306 27 123827 25 124347 24 124869 20 125390 17 125912 13 126433 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,128507 5 129023 10 129541 13 130059 16 130578 16 131099 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,849 9 1364 17 1882 20 2399 23 2917 25 3435 27 3954 28 4472 29 4991 29 5510 30 6028 30 6548 29 7067 29 7586 29 8106 27 8627 24 9148 20 9674 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10713 6 11228 12 11744 16 12262 18 12780 21 13298 23 13816 25 14335 26 14853 27 15372 28 15891 28 16409 29 16928 29 17447 29 17966 30 18485 29 19005 28 19524 28 20043 28 20562 27 21082 26 21601 25 22121 24 22641 22 23161 20 23681 18 24201 16 24721 13 25242 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,70925 4 71440 12 71957 16 72474 19 72991 22 73509 24 74027 26 74545 27 75063 29 75581 30 76100 30 76618 31 77136 32 77655 32 78173 33 78692 33 79211 33 79730 32 80248 33 80767 32 81285 33 81804 32 82323 31 82842 30 83361 29 83880 28 84400 25 84920 23 85439 21 85959 18 86479 14 87001 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,101025 10 101542 14 102060 17 102578 19 103097 20 103615 22 104134 22 104653 23 105172 23 105691 23 106209 24 106728 24 107247 23 107766 23 108284 24 108803 24 109322 24 109841 24 110360 23 110880 21 111399 21 111919 19 112438 19 112958 17 113477 15 113998 12 114519 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,40824 12 41341 18 41859 22 42377 24 42895 26 43414 27 43932 28 44451 29 44970 29 45489 29 46007 30 46526 31 47045 30 47564 30 48083 29 48602 29 49122 27 49641 26 50161 24 50681 21 51203 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,125963 7 126480 11 126998 13 127516 15 128034 16 128553 16 129071 17 129589 18 130108 18 130627 18 131148 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10243 6 10758 13 11276 15 11794 17 12312 18 12830 20 13348 21 13866 22 14384 23 14903 23 15421 24 15939 25 16457 26 16976 26 17495 26 18013 26 18532 26 19051 25 19570 25 20089 24 20608 24 21127 23 21646 23 22165 22 22684 21 23204 19 23723 17 24244 14 24765 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,98987 5 99504 9 100022 11 100540 12 101058 14 101577 14 102096 15 102615 16 103133 18 103652 19 104170 20 104689 20 105208 20 105727 20 106246 19 106765 19 107283 20 107802 19 108321 19 108839 19 109358 19 109877 18 110396 18 110915 18 111434 18 111953 17 112472 17 112991 16 113510 15 114029 14 114548 13 115068 11 115588 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90180 8 90697 13 91215 16 91734 18 92252 20 92771 21 93290 21 93809 22 94328 22 94847 22 95366 22 95885 23 96404 23 96924 22 97443 21 97962 21 98481 21 99001 20 99520 20 100039 19 100558 19 101078 17 101597 17 102117 15 102637 12 103158 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,401 19 918 22 1436 24 1955 24 2473 25 2993 24 3512 24 4031 24 4550 24 5070 23 5590 21 6110 20 6630 18 7151 16 7673 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,47123 10 47638 16 48155 19 48672 22 49190 25 49708 27 50226 28 50744 30 51263 30 51782 31 52301 31 52820 31 53339 31 53858 31 54377 30 54896 30 55416 28 55936 26 56456 24 56976 21 57500 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,114595 9 115112 12 115630 14 116148 15 116666 16 117185 16 117703 17 118222 17 118740 18 119259 18 119777 18 120296 18 120814 19 121333 19 121852 18 122370 19 122889 19 123407 19 123926 19 124445 19 124964 18 125482 19 126001 19 126520 18 127039 18 127558 17 128076 17 128595 16 129114 16 129633 15 130153 13 130673 10 131197 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20659 9 21176 13 21693 16 22211 18 22729 20 23248 21 23766 22 24285 22 24803 23 25322 23 25840 24 26359 24 26878 24 27396 25 27915 25 28434 24 28952 25 29471 24 29990 24 30508 25 31027 25 31546 24 32065 24 32584 23 33104 21 33623 20 34142 19 34662 17 35182 13 35703 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,66869 7 66883 6 67385 26 67902 30 68420 33 68939 34 69457 35 69976 35 70495 35 71014 35 71534 34 72053 34 72572 33 73092 31 73612 29 74132 27 74653 23 75177 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,128631 8 129147 21 129664 28 130181 32 130701 30 131225 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,109954 10 110471 14 110988 18 111506 21 112024 23 112543 24 113062 25 113581 26 114100 26 114619 27 115138 27 115658 27 116177 27 116697 26 117216 27 117736 26 118256 25 118776 25 119296 24 119817 22 120337 21 120858 19 121378 18 121899 16 122420 13 122941 10 123463 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,82469 10 82987 18 83505 21 84024 23 84542 25 85061 26 85580 27 86099 28 86618 29 87138 28 87657 29 88176 30 88696 32 89216 34 89736 34 90257 32 90777 31 91298 29 91818 28 92337 27 92855 16 92878 3 93373 16 93891 17 94410 17 94928 19 95426 7 95445 21 95944 42 96462 43 96981 43 97500 43 98019 43 98539 42 99059 41 99579 39 100099 37 100620 34 101141 30 101663 25 102185 18
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,450 20 968 22 1487 22 2006 22 2525 22 3044 22 3563 22 4082 22 4602 21 5121 20 5641 18 6160 18 6680 16 7200 14 7721 11 8242 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,26418 11 26935 16 27452 19 27970 21 28001 7 28488 23 28518 11 29006 25 29035 15 29525 45 30044 45 30562 46 31081 47 31599 48 32118 48 32637 48 33155 49 33674 49 34192 50 34711 50 35230 50 35749 50 36268 51 36787 50 37306 50 37825 50 38344 50 38863 49 39383 48 39904 14 39923 26 40425 8 40443 24 40963 22 41483 19 42004 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,51875 5 52393 8 52911 10 53430 11 53949 11 54468 11 54987 12 55506 12 56025 12 56544 12 57064 11 57583 12 58102 12 58622 11 59141 11 59660 12 60179 12 60699 11 61218 11 61737 11 62256 11 62775 11 63295 10 63814 10 64334 8 64855 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,502 14 1020 16 1540 13 2061 10 2583 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,59948 7 60203 9 60458 11 60714 11 60969 12 61225 13 61481 13 61737 12 61993 12 62249 12 62505 11 62762 9 63019 6
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,36919 9 37174 12 37428 15 37683 17 37938 19 38193 20 38449 20 38705 20 38961 20 39218 18 39474 17 39731 15 39988 13 40245 10 40503 6
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,61027 4 61281 8 61535 11 61790 13 62046 13 62301 14 62556 15 62812 15 63068 15 63323 15 63580 14 63836 14 64092 13 64349 12 64606 9 64864 5
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,20876 7 21132 9 21387 10 21643 11 21899 12 22156 12 22412 12 22669 12 22925 12 23182 11 23439 10 23697 8 23955 4
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,17308 3 17562 9 17817 12 18072 15 18327 17 18583 17 18839 18 19095 19 19351 19 19608 18 19864 18 20121 17 20378 16 20635 15 20893 12 21150 10 21408 7
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,15048 2 15302 9 15557 12 15812 15 16068 16 16324 17 16580 17 16837 17 17094 16 17351 15 17608 14 17866 11 18124 8
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,58335 3 58590 5 58846 5 59103 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,3815 4 4069 9 4324 12 4580 13 4836 14 5092 15 5348 15 5605 14 5863 12 6121 9 6379 6
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,26095 6 26349 10 26604 12 26860 13 27116 13 27372 14 27629 13 27886 12 28143 11 28400 9 28657 7
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,51701 6 51956 9 52211 12 52466 15 52722 15 52978 15 53234 15 53490 15 53746 15 54003 14 54259 14 54516 13 54773 12 55030 11 55287 10 55545 8 55803 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,3122 5 3641 8 4161 8 4681 10 5201 10 5721 11 6241 12 6761 12 7281 12 7801 13 8321 13 8841 13 9361 13 9881 13 10401 12 10921 12 11441 12 11961 11 12481 10 13001 9 13521 8 14041 8 14561 8 15081 8 15601 8 16121 7 16641 6 17162 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,63443 6 63962 8 64481 10 65001 10 65521 9 66042 7 66563 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,71762 2 72281 6 72801 7 73321 7 73841 8 74361 8 74881 8 75401 8 75921 8 76441 8 76961 7 77481 7 78001 6 78521 6 79042 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,98802 3 99321 6 99841 6 100361 7 100881 7 101401 7 101419 6 101921 7 101938 9 102441 7 102457 10 102961 6 102976 12 103481 6 103496 12 104001 7 104015 14 104521 7 104534 16 105041 9 105052 18 105561 30 106081 30 106601 30 107121 30 107641 30 108161 30 108681 30 109201 30 109722 29 110242 29 110765 26 111287 24 111808 23 112328 22 112847 23 113366 24 113883 27 114402 27 114922 27 115441 27 115961 27 116481 27 117001 25 117522 12 117540 3 118043 10 118564 7 119088 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,113395 6 113914 8 114433 11 114953 12 115473 12 115991 15 116509 17 117029 16 117549 16 118069 16 118588 16 119108 16 119627 16 120146 17 120665 18 121184 18 121687 9 121703 19 122205 13 122221 21 122725 37 123243 39 123762 40 124282 40 124801 41 125321 40 125841 39 126361 38 126881 36 127401 18 127423 11 127921 17 128441 16 128961 16 129482 14 130002 12 130525 6
